id,SalePrice
2735,133597.79884750402
2736,137070.69251431647
2737,121153.07673153977
2738,138490.81008706702
2739,159487.70227480028
2740,135930.69670572155
2741,146052.02976432216
2742,154276.592115988
2743,155992.11304975796
2744,162145.39585607464
2745,141323.42171542783
2746,137335.14070872203
2747,152563.3108671875
2748,128138.27168340766
2749,128548.03122444736
2750,127276.4182430907
2751,134516.31055028317
2752,209311.74671168963
2753,147898.37874582422
2754,200949.86558665565
2755,135886.5894328302
2756,96225.16746844903
2757,72449.95650333248
2758,88501.06557267779
2759,165260.7853744832
2760,123770.57675365801
2761,141606.7708896529
2762,144534.64155042393
2763,186653.82930670114
2764,152012.34318858187
2765,291128.8304498538
2766,128072.98199974
2767,88361.4487108431
2768,132811.33313614078
2769,133006.9194320304
2770,143788.34017839108
2771,105959.62878112552
2772,111434.76650004758
2773,163409.2022238869
2774,142684.1490330348
2775,116112.39222406798
2776,143392.4974909529
2777,143623.69425484064
2778,107962.40578871174
2779,123557.72130819906
2780,98810.70080692462
2781,96859.31260614921
2782,97024.63150857844
2783,99257.97253996426
2784,121260.61141675749
2785,137305.24191755394
2786,68724.73356775579
2787,125809.34894880769
2788,74621.3509222487
2789,173343.80357469083
2790,93217.4794335326
2791,110468.09305197484
2792,52944.531000006034
2793,156176.14777661854
2794,99898.4548567968
2795,119728.01312080903
2796,99892.4259336057
2797,195808.6970904081
2798,107768.8743363293
2799,116522.47848479141
2800,69703.8429662612
2801,112883.71551980771
2802,129247.63000438706
2803,167441.7404482807
2804,129300.53814701183
2805,98354.40257275348
2806,83236.16339876482
2807,162180.5476703408
2808,146439.8796663436
2809,130937.24470731762
2810,125253.25385457168
2811,160099.64933465765
2812,168630.45238891954
2813,156636.3979075677
2814,161535.73786310974
2815,95684.75715180354
2816,235620.7682644772
2817,154367.57504070067
2818,131041.79598183339
2819,164916.01769973067
2820,135829.30305589945
2821,105362.33281687673
2822,196636.56781002056
2823,292836.38612684456
2824,164551.9373633746
2825,150104.75403263373
2826,129426.38554381755
2827,138601.62949104415
2828,213346.14210010535
2829,216980.3310760666
2830,224819.7314783843
2831,177505.75030379993
2832,239292.30974072302
2833,306836.18482700596
2834,218629.3188341611
2835,223455.63311264777
2836,190554.69533914982
2837,159700.18862885708
2838,150049.48781529441
2839,172709.31733023212
2840,205701.6119245792
2841,204663.2066375352
2842,230606.73507875673
2843,149695.89460343326
2844,174488.4293999119
2845,128578.52149711472
2846,207277.6594583201
2847,207936.9232975108
2848,212876.7361120347
2849,195114.87572748683
2850,280028.40171853895
2851,214909.61284427025
2852,240690.01241806243
2853,235523.51000523096
2854,137879.8404515357
2855,201851.30702402664
2856,199174.35688932752
2857,189624.0533003142
2858,206378.71109759103
2859,107901.36599973199
2860,122080.38652685045
2861,124512.9903983207
2862,184630.6981474902
2863,126875.48722375461
2864,234830.19305507385
2865,143362.19789441023
2866,142379.33294838696
2867,97560.94612180172
2868,96412.59899247163
2869,97576.63868168418
2870,121575.68759917912
2871,85465.38712016525
2872,50457.250794325926
2873,96198.15637403271
2874,139515.2733303107
2875,115375.37893294156
2876,164508.54445573202
2877,148868.7869900808
2878,166241.82533862695
2879,134532.73187556097
2880,104155.99347847936
2881,144337.59828530758
2882,174170.4823477327
2883,190960.82737715534
2884,205607.11512619248
2885,186684.46559336694
2886,227596.28138613832
2887,101504.27581239336
2888,142747.768471802
2889,57459.12508532257
2890,80713.78357717869
2891,136290.3239018781
2892,43176.67383907142
2893,75602.2505828039
2894,55320.64120048758
2895,323609.48469035886
2896,281827.10156468576
2897,207823.72995323717
2898,151550.93912262114
2899,214473.21135185755
2900,158873.66448225564
2901,211483.4442564141
2902,186696.71618491947
2903,333437.9367301306
2904,344256.5293868369
2905,84889.12291733304
2906,200874.2245360833
2907,114751.72961507352
2908,130378.84142880968
2909,152719.49529927637
2910,78754.09968243772
2911,82837.32657584094
2912,148189.91733333067
2913,84342.36908595939
2914,80217.8891978219
2915,87377.1757003067
2916,85827.35841027135
2917,168361.99537594116
2918,118115.49316216528
2919,231081.9269490511
